df_index,final_price,list_price,bathrooms,parking,lat,long,mean_district_income,sqft,bedrooms_ag,total_bedrooms,is_house
15627,1775000,1990000,2,1,43.6722946,-79.38955059999998,112766,1300.0,1,2,0
15628,475000,479000,2,1,43.69390870000001,-79.50581009999998,30827,1100.0,3,3,1
15629,820000,799900,3,6,43.7430779,-79.29838070000002,35047,2310.1479046836484,3,6,1
15630,1200000,1225000,4,2,43.6887364,-79.2739277,54360,2310.1479046836484,3,3,1
15631,1850000,2000000,3,2,43.71823089999999,-79.4276616,123077,2310.1479046836484,3,3,1
15632,940000,950000,4,2,43.7042568,-79.26280009999998,54360,2250.0,4,5,1
15633,808000,799900,2,1,43.62451220000001,-79.48525649999998,54438,1100.0,2,3,0
15634,555000,565000,1,0,43.70709960000001,-79.39413780000002,57039,650.0,1,2,0
15635,1540000,1588000,4,1,43.6937813,-79.3535469,44557,2310.1479046836484,5,5,1
15636,575000,569000,1,1,43.6402458,-79.392398,70600,650.0,1,2,0
15637,882000,899900,2,1,43.6502401,-79.3609196,70600,850.0,1,2,0
15638,495000,469000,1,1,43.6442966,-79.529943,52787,850.0,2,2,0
15639,535000,529900,2,1,43.6385254,-79.53573670000002,52787,850.0,2,2,0
15640,950000,959900,4,2,43.760986,-79.30898429999998,35047,2310.1479046836484,3,7,1
15641,476000,499000,1,0,43.64926120000001,-79.37572589999998,53583,250.0,1,1,0
15642,1200800,1299999,3,3,43.7773638,-79.3640017,37379,2310.1479046836484,3,4,1
15643,1459038,1275000,2,1,43.6577553,-79.4203033,58071,1750.0,4,4,1
15644,531000,529000,2,1,43.778926,-79.4171121,44576,750.0,2,2,0
15645,905200,898888,2,1,43.64906320000001,-79.38865809999999,70600,850.0,2,2,0
15646,1093219,1079000,3,4,43.76582639999999,-79.4582808,45936,2310.1479046836484,3,3,1
15647,1800000,1875000,4,1,43.6601594,-79.35141800000002,53803,2250.0,3,4,1
15648,950000,819000,2,0,43.6626561,-79.3374474,53803,1761.820652173913,2,2,1
15649,700000,689900,2,1,43.7146689,-79.35456409999998,28875,950.0,2,3,0
15650,1025000,799000,2,1,43.6840155,-79.30889239999998,54324,1761.820652173913,3,3,1
15651,1270000,999000,3,1,43.6579916,-79.3578181,34597,1856.3063063063064,3,4,1
15652,1368000,1399000,3,2,43.6701589,-79.3803887,53583,1500.0,2,3,0
15653,725000,749900,2,0,43.6469296,-79.374978,70600,850.0,1,1,0
15654,1110000,1129000,2,1,43.669963,-79.38615809999997,53583,750.0,2,2,0
15655,810000,828000,3,2,43.7611263,-79.17772120000002,33323,1750.0,4,5,1
15656,1105000,899000,2,1,43.6763697,-79.4057397,165047,950.0,2,2,0
15657,785000,789900,2,1,43.6415312,-79.3826739,70600,950.0,2,2,0
15658,520000,525000,1,1,43.63978270000001,-79.39794669999998,70600,650.0,1,2,0
15659,606000,498800,2,2,43.6768513,-79.5067735,34059,1100.0,2,2,0
15660,612000,620000,2,2,43.6243053,-79.488423,54438,950.0,2,2,0
15661,417500,429000,1,1,43.61522919999999,-79.48894859999999,54438,550.0,1,1,0
15662,462500,469900,2,1,43.76132399999999,-79.1941654,33323,1700.0,3,3,1
15663,480000,485000,1,1,43.76271420000001,-79.3464237,42516,650.0,1,2,0
15664,469900,459900,1,1,43.7694863,-79.36892009999998,52035,650.0,1,2,0
15665,540000,549000,1,1,43.637225,-79.4036996,70623,550.0,1,1,0
15666,650000,780000,2,2,43.6276596,-79.47698000000003,54438,850.0,1,2,0
15667,765000,758000,2,1,43.6546097,-79.39005399999998,37422,1100.0,1,2,0
15668,527000,535900,3,1,43.7388584,-79.59037790000002,26548,1300.0,4,5,1
15669,1020000,999900,2,2,43.6585963,-79.56229530000002,47002,2310.1479046836484,4,4,1
15670,1288067,1288000,1,2,43.7431037,-79.3473698,67757,900.0,3,3,1
15671,460000,449500,1,0,43.7057051,-79.392657,57039,850.0,2,2,0
15672,763000,688888,1,1,43.6705872,-79.38060870000002,53583,750.0,2,2,0
15673,464000,466000,1,0,43.6393466,-79.39974149999998,70600,250.0,1,1,0
15674,900000,929000,3,1,43.7505286,-79.3829708,100516,1900.0,3,3,1
15675,698000,719900,2,1,43.64072609999999,-79.3955671,70600,850.0,2,3,0
15676,1286000,1320000,3,0,43.6606385,-79.34931689999998,53803,2250.0,4,4,1
15677,945000,950000,4,4,43.7358972,-79.44522640000002,51181,2310.1479046836484,3,6,1
15678,573800,580000,1,1,43.66681519999999,-79.3876245,56526,650.0,1,2,0
15679,392000,399000,2,1,43.7203841,-79.6032718,31771,750.0,1,2,0
15680,605000,610000,2,1,43.7655711,-79.4135938,72371,950.0,2,2,0
15681,509500,519900,1,1,43.76531370000001,-79.41236219999998,72371,650.0,1,1,0
15682,380000,389000,2,1,43.6399965,-79.5845307,47002,1300.0,3,3,0
15683,734000,779000,3,2,43.7993015,-79.34094499999998,36346,1761.820652173913,4,6,1
15684,667000,659900,2,3,43.7506445,-79.2251793,30878,2310.1479046836484,3,3,1
15685,735000,719900,2,2,43.65338089999999,-79.56247320000001,52787,1300.0,3,3,1
15686,1423000,1499000,3,2,43.6625634,-79.53047640000003,101551,2310.1479046836484,3,6,1
15687,1700000,1888000,5,4,43.7598956,-79.3139209,35047,3250.0,4,6,1
15688,570000,569900,3,11,43.80983699999999,-79.35927199999998,40442,1500.0,4,4,1
15689,598000,598000,2,1,43.7726599,-79.3456346,36359,750.0,2,2,0
15690,429900,429900,1,1,43.60927239999999,-79.557008,52787,550.0,1,1,0
15691,587000,595000,1,1,43.6383068,-79.41478579999998,70623,650.0,1,2,0
15692,716000,695000,2,1,43.6363057,-79.4660892,35207,950.0,2,2,0
15693,445000,450000,1,1,43.767444,-79.3712468,52035,550.0,1,2,0
15695,470000,459000,1,1,43.6212493,-79.5216578,52787,550.0,1,2,0
15696,608000,608000,2,1,43.7844088,-79.4160605,45212,850.0,2,2,0
15697,788000,778000,2,1,43.6402671,-79.3910061,70600,950.0,2,3,0
15698,1549000,1549000,4,4,43.6220625,-79.50151029999998,54438,2494.4444444444443,6,6,1
15699,1358500,1398000,3,1,43.66474820000001,-79.33246070000001,53803,2374.0,3,4,1
15701,1920000,1950000,2,1,43.6686484,-79.3892944,56526,2124.0,2,2,0
15702,479000,449000,1,1,43.6672988,-79.31090549999998,92580,250.0,1,1,0
15703,483500,489900,1,0,43.6432459,-79.40126149999998,70600,250.0,1,1,0
15704,750000,749900,2,6,43.7417125,-79.5070973,27984,1761.820652173913,3,6,1
15705,562000,579000,1,1,43.6389644,-79.39853029999998,70600,550.0,1,1,0
15706,825000,829900,4,2,43.8000666,-79.33525480000002,36346,1761.820652173913,4,5,1
15707,787000,797000,2,2,43.7709558,-79.3121821,34200,1300.0,3,3,1
15708,851000,865000,3,2,43.8210136,-79.28671279999998,28085,2310.1479046836484,3,3,1
15709,430200,399900,1,1,43.7340513,-79.44806290000002,51181,550.0,1,1,0
15710,382000,399999,2,1,43.6502088,-79.56850940000002,38255,1500.0,3,3,0
15711,709900,709900,1,1,43.6729415,-79.386777,207903,650.0,1,2,0
15712,451000,434000,1,1,43.6212493,-79.5216578,52787,550.0,1,2,0
15713,643000,659900,1,1,43.6596027,-79.3847838,56526,650.0,1,1,0
15714,600000,590000,1,1,43.65039470000001,-79.39261119999998,37422,550.0,1,1,0
15715,455000,464900,1,1,43.7782419,-79.4508616,32724,650.0,2,2,1
15716,560000,578800,2,1,43.7733252,-79.2544409,33256,1100.0,2,2,0
15717,435000,440000,1,1,43.7728097,-79.26176509999998,33256,750.0,1,2,0
15718,718000,718000,2,1,43.6500245,-79.52907090000002,52787,1100.0,2,2,0
15719,500000,504900,1,1,43.6227968,-79.48335139999998,54438,650.0,1,2,0
15720,448000,459900,1,1,43.6092614,-79.558998,52787,650.0,1,2,0
15721,470888,498800,1,1,43.76271420000001,-79.3464237,42516,650.0,1,2,0
15722,492100,479900,2,1,43.71652750000001,-79.2844518,36232,950.0,2,2,0
15723,985000,994999,4,2,43.6805646,-79.459852,33528,2250.0,4,6,1
15724,834000,649900,2,1,43.6767709,-79.45964289999998,33528,1750.0,3,3,1
15725,457500,455000,3,1,43.6502088,-79.56850940000001,38255,1500.0,3,3,0
15726,1100000,1159000,3,1,43.6749297,-79.4343327,41717,1761.820652173913,3,4,1
15727,690000,689888,1,1,43.6468092,-79.39018209999998,70600,650.0,1,2,0
15728,478085,488800,2,1,43.7644378,-79.2887569,31692,950.0,2,2,0
15729,1100000,999000,2,2,43.6809282,-79.44592970000002,41717,2310.1479046836484,3,4,1
15730,404000,428000,2,1,43.7505345,-79.5814686,26548,1300.0,2,2,0
15731,850000,850000,2,1,43.6513423,-79.35817359999999,70600,1100.0,2,3,0
15732,470000,470000,1,1,43.7697205,-79.36692070000002,52035,650.0,1,2,0
15733,362500,365000,1,1,43.7424456,-79.21422940000002,32913,750.0,1,2,0
15734,1560000,1595000,2,2,43.6878955,-79.3961556,114174,1500.0,2,3,0
15735,346000,349000,2,1,43.7585383,-79.51515770000002,25989,1100.0,3,3,0
15736,830000,859000,2,1,43.67327179999999,-79.3898897,112766,850.0,2,2,0
15737,875000,899999,3,4,43.7709474,-79.23404620000002,30878,2310.1479046836484,4,5,1
15738,340000,338800,1,1,43.7230155,-79.5436818,32012,950.0,2,2,0
15739,981500,899000,2,2,43.6793881,-79.4507891,41717,1750.0,3,3,1
15740,750151,749900,3,2,43.7487724,-79.58592979999997,26548,2310.1479046836484,3,4,1
15741,1541000,1598000,2,4,43.79121629999999,-79.40737370000002,45212,2310.1479046836484,4,4,1
15742,725000,739000,2,2,43.750305,-79.603572,31771,2310.1479046836484,3,5,1
15743,568000,579900,1,1,43.6235341,-79.48009990000001,54438,650.0,1,2,0
15744,606000,620000,1,1,43.6403804,-79.3973372,70600,750.0,1,2,0
15745,675000,675000,2,4,43.7183016,-79.5849791,31771,2310.1479046836484,3,4,1
15746,630000,529900,2,0,43.668123,-79.491491,34059,1761.820652173913,2,2,1
15747,890000,925000,3,4,43.8117398,-79.25976109999998,30414,2250.0,4,4,1
15748,1382000,1399000,2,1,43.6992778,-79.38600809999998,85340,1750.0,3,3,1
15749,1115000,1198000,2,1,43.6459195,-79.51961920000001,52787,1700.0,2,3,0
15750,715000,699900,1,1,43.6441737,-79.38942089999998,70600,650.0,1,2,0
15751,465000,469800,1,1,43.7766469,-79.4126721,45326,650.0,1,1,0
15752,2000000,2050000,3,2,43.6693009,-79.3841709,53583,1700.0,2,3,0
15753,1565000,1630000,3,4,43.6687541,-79.5344324,99055,2310.1479046836484,4,5,1
15754,465000,460000,1,0,43.6702677,-79.39434399999998,112766,250.0,0,0,0
15755,675000,675000,1,1,43.7082873,-79.391964,57039,850.0,1,2,0
15756,627000,628800,2,1,43.76531370000001,-79.41236219999998,72371,850.0,2,2,0
15757,886000,875000,2,1,43.6404402,-79.3918535,70600,1300.0,2,3,0
15758,855000,845000,3,1,43.6854041,-79.46068489999998,35112,2310.1479046836484,3,3,1
15759,1712000,1788000,4,1,43.6526581,-79.43301650000002,40588,3250.0,6,6,1
15760,1230000,1100000,2,1,43.6416061,-79.3901975,70600,1300.0,2,3,0
15761,1065100,899000,1,1,43.68369660000001,-79.32932679999998,55225,1300.0,3,3,1
15762,2400000,2495000,6,2,43.72593740000001,-79.3990392,111730,2310.1479046836484,8,8,1
15763,428000,425000,1,2,43.7926645,-79.2372189,29573,750.0,1,2,0
15764,1265000,1299000,4,10,43.6120914,-79.5399493,47709,2310.1479046836484,3,5,1
15765,505000,509900,1,1,43.6243053,-79.488423,54438,650.0,1,2,0
15766,2600000,2768000,5,3,43.759097,-79.4051245,45326,2310.1479046836484,4,5,1
15767,899000,899990,2,1,43.6502637,-79.4535999,71204,1300.0,2,3,0
15768,1280000,1079000,1,1,43.6833645,-79.44065479999998,39803,2310.1479046836484,6,6,1
15769,551500,549900,2,1,43.6448522,-79.5300905,52787,850.0,2,2,0
15770,645000,649990,1,1,43.65505539999999,-79.3847211,56526,650.0,1,2,0
15771,2700000,2749000,4,2,43.6543585,-79.428911,40588,2494.4444444444443,7,7,1
15772,325000,335900,1,1,43.7713344,-79.2869978,31692,950.0,2,2,0
15773,532500,549900,3,1,43.76379179999999,-79.49751850000001,29958,1700.0,4,5,1
15774,358000,359000,1,1,43.7713085,-79.26071759999998,33256,650.0,1,2,0
15775,2600000,2828000,6,4,43.78587650000001,-79.43885240000002,34904,4250.0,4,6,1
15776,680000,738000,2,0,43.65311120000001,-79.39080279999997,37422,1100.0,2,2,0
15777,1165000,995000,2,0,43.6636985,-79.3637363,63012,1300.0,3,3,1
15778,1400000,1389000,3,2,43.7141875,-79.40112839999998,169203,1750.0,3,5,1
15779,488000,488000,1,0,43.6602919,-79.36057659999999,34597,550.0,1,1,0
15780,439000,439000,1,1,43.7340909,-79.44796350000001,51181,750.0,1,2,0
15781,455000,458000,1,0,43.6371296,-79.400621,70623,250.0,1,1,0
15782,450000,459000,1,1,43.7737483,-79.4155086,44576,550.0,1,1,0
15783,1020000,1050000,2,2,43.6879165,-79.5373584,44177,2310.1479046836484,3,3,1
15784,920000,949900,2,1,43.6483688,-79.37660129999998,53583,950.0,2,3,0
15785,485000,499000,1,1,43.6909883,-79.49642229999998,30827,2310.1479046836484,2,2,1
15786,543000,575000,1,1,43.7604625,-79.41024469999998,45326,550.0,1,1,0
15787,936000,944900,2,1,43.6461219,-79.5218293,52787,1300.0,2,3,0
15788,435000,443000,1,1,43.773709,-79.25877009999998,33256,650.0,1,2,0
15789,2700000,2998800,5,4,43.7601999,-79.4019823,45326,2310.1479046836484,4,5,1
15791,2180000,2299000,4,1,43.7295355,-79.3991679,111730,2310.1479046836484,3,3,1
15792,1000000,1045000,3,2,43.693773,-79.43744570000001,39803,2310.1479046836484,2,3,1
15793,759000,759900,1,1,43.64787000000001,-79.391138,70600,650.0,2,2,0
15794,700000,679000,2,1,43.6745305,-79.4546558,41717,1300.0,2,3,1
15795,825000,849000,2,1,43.6203833,-79.5060767,54438,1700.0,2,3,1
15796,855000,899000,2,1,43.6389644,-79.39853029999998,70600,1100.0,3,3,0
15797,886000,899000,2,1,43.6001039,-79.5009912,44101,900.0,2,3,1
15798,555000,450000,1,1,43.63902059999999,-79.37857659999997,70600,250.0,0,0,0
15799,700000,719900,2,1,43.6398818,-79.3820882,70600,750.0,1,2,0
15800,1625000,1399000,3,2,43.6424809,-79.4105227,70623,1750.0,3,3,1
15801,540000,529000,1,1,43.66029839999999,-79.45426490000001,57465,650.0,1,1,0
15802,375000,389900,2,1,43.7118572,-79.3294906,28654,1100.0,3,3,0
15803,725000,728800,4,2,43.81105489999999,-79.2163666,29573,2310.1479046836484,3,4,1
15804,545000,559000,1,1,43.62106370000001,-79.4833203,54438,650.0,1,2,0
15805,375000,398888,2,1,43.8109653,-79.221766,29573,1500.0,3,3,0
15806,788000,788000,2,2,43.7854099,-79.35991,37379,2250.0,3,4,1
15807,3350000,3500000,5,5,43.65341919999999,-79.5066141,144642,3250.0,4,5,1
15808,708000,685000,2,1,43.6337318,-79.3999798,70623,1100.0,2,2,1
15809,1328000,1100000,3,0,43.6674987,-79.3654947,63012,1750.0,3,3,1
15810,720000,729000,3,1,43.73706689999999,-79.47645870000002,34168,1750.0,3,3,1
15811,579000,589000,1,1,43.7655635,-79.4108921,45326,750.0,2,2,0
15812,700000,658800,3,1,43.5952265,-79.5341679,47384,950.0,2,2,1
15813,1284000,1299000,3,4,43.8007774,-79.3566541,40442,2310.1479046836484,4,5,1
15814,507000,499000,2,1,43.63967940000001,-79.58156590000002,62378,1300.0,2,3,0
15815,215000,249000,1,1,43.7064429,-79.46753199999998,38527,750.0,2,2,0
15816,799900,819000,2,4,43.6893074,-79.45076490000002,35112,2310.1479046836484,2,3,1
15817,319500,319800,2,1,43.7668468,-79.51138019999998,25989,1100.0,3,3,0
15818,1730000,1588000,4,2,43.6537774,-79.40904549999998,50694,1761.820652173913,3,3,1
15819,840000,860000,2,6,43.74463979999999,-79.2948188,35047,2310.1479046836484,3,6,1
15820,424000,495000,2,1,43.77641879999999,-79.31090549999998,34200,1100.0,3,3,0
15821,1020000,1115000,3,2,43.7570703,-79.32122779999997,42516,2310.1479046836484,4,4,1
15822,510000,519900,2,1,43.7653269,-79.3823073,52035,750.0,1,2,0
15823,480000,495000,1,1,43.6406456,-79.380939,70600,250.0,0,0,0
15824,392500,394900,1,1,43.65266949999999,-79.5692748,38255,1100.0,2,2,0
15825,678000,679000,2,1,43.6225151,-79.4824411,54438,850.0,2,2,0
15826,748000,759000,2,1,43.6565369,-79.3544975,58915,950.0,2,2,0
15827,496000,509900,2,1,43.77744819999999,-79.2810949,31825,950.0,2,3,0
15828,420000,425000,1,1,43.5950701,-79.53502420000002,47384,550.0,1,1,1
15829,4000000,4198000,4,2,43.7414972,-79.4013027,308010,2310.1479046836484,4,5,1
15830,303500,309999,1,1,43.6957686,-79.5572308,36674,1100.0,3,3,0
15831,888000,899888,2,2,43.6803658,-79.5612001,44177,1300.0,3,4,1
15832,464000,464900,2,2,43.7246745,-79.61534309999998,31771,850.0,2,2,0
15833,870000,799000,1,1,43.6822883,-79.29762,54324,1300.0,3,3,1
15834,665700,675000,4,1,43.7376509,-79.24373890000003,30033,1900.0,3,4,1
15835,895000,899000,3,1,43.5964174,-79.5292188,47384,1750.0,4,4,1
15836,1200000,1239000,3,4,43.6541963,-79.5419496,52787,2250.0,3,3,1
15837,558000,570000,1,0,43.71158670000001,-79.39539119999998,57039,650.0,1,1,0
15838,549990,549990,1,1,43.6405881,-79.42482740000001,35207,650.0,2,2,0
15839,625000,699900,2,1,43.6877507,-79.41397380000002,204521,1500.0,2,3,0
15840,407000,415000,2,1,43.8080011,-79.2649442,30414,750.0,2,2,0
15841,1110000,1148000,2,1,43.669963,-79.38615809999997,53583,750.0,2,2,0
15842,438900,438900,2,1,43.78167070000001,-79.2472126,30878,750.0,2,2,0
15843,900000,969800,2,1,43.7396578,-79.4367704,51181,2310.1479046836484,3,4,1
15844,2562000,2595000,5,4,43.7254581,-79.4241038,123077,2750.0,4,5,1
15845,680000,649000,2,3,43.6757771,-79.5079176,34059,1100.0,3,3,0
15846,1130000,999900,3,0,43.66448920000001,-79.3309912,53803,1761.820652173913,3,3,1
15847,1120000,1199999,2,4,43.6163751,-79.50557540000001,54438,2310.1479046836484,2,3,1
15848,430000,439800,2,1,43.7645868,-79.4919359,29958,1300.0,3,3,0
15849,525800,499900,2,1,43.7487081,-79.20521740000002,53203,1500.0,3,4,1
15850,600000,599900,1,1,43.6779488,-79.4581223,33528,950.0,1,1,0
15851,760000,728800,2,1,43.6601025,-79.3850843,56526,750.0,1,2,0
15852,765000,799900,2,4,43.7429785,-79.2029257,53203,2250.0,4,6,1
15853,740000,769900,2,1,43.6897499,-79.4475561,39803,1761.820652173913,3,4,1
15854,544000,565000,1,1,43.6245272,-79.48527109999998,54438,650.0,1,2,0
15855,1325000,1399000,3,3,43.6373855,-79.519779,64140,1300.0,3,5,1
15856,299900,299900,2,1,43.6970689,-79.48991099999998,32483,950.0,2,2,0
15857,640000,629000,2,4,43.75065490000001,-79.562298,30731,1761.820652173913,3,5,1
15858,1650000,1599900,4,2,43.64413709999999,-79.41579740000002,70623,2494.4444444444443,4,5,1
15859,475000,489900,2,1,43.77744819999999,-79.2810949,31825,850.0,2,2,0
15860,575000,589000,2,2,43.69849650000001,-79.5481243,36674,1900.0,2,3,0
15861,2500000,2500000,6,5,43.670387,-79.4067998,112766,1761.820652173913,7,7,1
15862,445000,425000,1,1,43.7660907,-79.38478740000002,52035,550.0,1,1,0
15863,1892000,1898000,4,2,43.6490179,-79.5103479,144642,1750.0,3,4,1
15864,545000,559900,2,2,43.7857806,-79.2938166,34200,1500.0,2,3,0
15865,505000,498000,3,1,43.8033648,-79.22174249999998,29573,1300.0,3,4,1
15866,848000,799000,2,4,43.7903221,-79.27220299999998,31825,2310.1479046836484,3,3,1
15867,3013000,3699000,4,6,43.70981010000001,-79.3714023,125564,2310.1479046836484,4,5,1
15868,743000,739900,2,4,43.761982,-79.31251220000001,35047,2310.1479046836484,3,3,1
15869,840000,849900,2,1,43.6207443,-79.5076198,54438,1700.0,2,2,1
15870,666000,669000,2,1,43.7640292,-79.40704170000002,45326,750.0,2,2,0
15871,690000,699868,2,3,43.7271987,-79.5725259,34418,2310.1479046836484,3,3,1
15872,500000,519800,2,1,43.777401,-79.4155725,44576,1100.0,1,2,0
15873,872000,879000,2,1,43.6705316,-79.38169520000002,53583,1100.0,2,2,0
15874,694000,699500,1,1,43.6705872,-79.38060870000002,53583,750.0,1,2,0
15875,2775000,2869000,5,2,43.6441121,-79.4261745,45737,3250.0,4,5,1
15876,535000,498000,1,0,43.6415328,-79.4240715,45737,650.0,1,2,0
15877,720000,699900,4,1,43.7660582,-79.2751625,31692,1750.0,3,4,1
15878,728000,728000,1,1,43.6441737,-79.38942089999998,70600,750.0,1,2,0
15879,730000,749900,2,1,43.7575006,-79.40922490000001,45326,1100.0,2,3,0
15880,1111111,1095000,3,2,43.6199874,-79.48506669999998,54438,1856.3063063063064,3,3,1
15881,670000,639000,2,1,43.7021535,-79.2729598,36232,1300.0,2,2,1
15882,929000,949000,2,2,43.6781559,-79.389659,207903,1100.0,2,2,0
15883,407000,408900,1,0,43.62382119999999,-79.47872790000002,54438,550.0,1,1,0
15884,821000,819000,2,4,43.7454673,-79.27433889999998,31692,2310.1479046836484,4,7,1
15885,739000,749900,2,1,43.70683380000001,-79.39368139999998,57039,1100.0,2,2,1
15886,730000,719900,2,4,43.7627627,-79.257779,33256,2310.1479046836484,3,5,1
15887,280000,294900,1,1,43.6961831,-79.2929566,30430,750.0,1,1,0
15888,590000,598800,2,1,43.76271420000001,-79.3464237,42516,850.0,2,2,0
15889,572500,576000,2,1,43.7956275,-79.3310252,31826,1300.0,3,3,1
15890,746000,749000,1,1,43.6687178,-79.3839957,53583,750.0,1,2,0
15891,273888,279900,2,1,43.7379132,-79.511363,27984,1100.0,2,2,0
15892,900000,915000,1,3,43.6452974,-79.5524193,52787,1300.0,3,3,1
15893,330000,335000,1,1,43.801356,-79.31781649999998,31826,750.0,2,2,0
15894,799000,799000,2,1,43.65899279999999,-79.3480738,53803,1100.0,1,2,0
15895,519960,499900,1,0,43.6468075,-79.40279790000002,70600,550.0,1,1,0
15896,2962500,3100000,4,2,43.6731618,-79.366153,63012,2310.1479046836484,3,4,1
15897,1035000,1098800,2,3,43.7290503,-79.3077579,35786,2310.1479046836484,4,5,1
15898,632715,650000,2,1,43.7395216,-79.34488320000001,67757,1100.0,2,2,0
15899,835000,849900,4,2,43.7312967,-79.5323015,39003,2250.0,3,4,1
15900,592500,599000,2,1,43.7799365,-79.4498942,32724,1500.0,3,4,1
15901,965000,1049000,4,6,43.7674136,-79.1795648,33323,2250.0,4,7,1
15902,970000,879000,2,0,43.6883585,-79.32472589999998,51846,1761.820652173913,3,3,1
15903,390000,349000,1,0,43.63951160000001,-79.41518420000001,70623,250.0,0,0,0
15904,4180000,4395000,6,4,43.6972916,-79.41796889999998,204521,4250.0,5,6,1
15906,1190000,1250000,3,8,43.70096150000001,-79.48970039999998,32483,3250.0,3,3,1
15907,849000,869000,2,1,43.6397127,-79.38342399999998,70600,950.0,2,3,0
15908,370000,360000,2,1,43.79335589999999,-79.3262675,31826,1700.0,3,3,0
15909,3850000,3850000,3,3,43.66886210000001,-79.4082481,112766,3124.0,3,3,0
15910,1200000,999000,2,0,43.6917123,-79.3516583,44557,1750.0,4,6,1
15911,455000,467000,2,1,43.7960165,-79.32554189999998,31826,1500.0,3,3,0
15912,700000,722000,3,2,43.757272,-79.31708250000001,42516,1761.820652173913,4,6,1
15913,915000,949900,2,1,43.7172692,-79.3793441,308010,950.0,2,2,0
15914,1270000,888000,5,2,43.704395700000006,-79.28618440000002,36232,3250.0,3,4,1
